Statistikdatum,Region,Cases
2020-04-29,Värmland,14
2020-04-30,Värmland,9
2020-05-01,Värmland,13
2020-05-02,Värmland,6
2020-05-03,Värmland,3
2020-05-04,Värmland,6
2020-05-05,Värmland,17
2020-05-06,Värmland,14
2020-05-07,Värmland,9
2020-05-08,Värmland,8
2020-05-09,Värmland,7
2020-05-10,Värmland,3
2020-05-11,Värmland,3
2020-05-12,Värmland,15
2020-05-13,Värmland,6
2020-05-14,Värmland,14
2020-05-15,Värmland,8
2020-05-16,Värmland,7
2020-05-17,Värmland,0
2020-05-18,Värmland,8
2020-05-19,Värmland,15
2020-05-20,Värmland,16
2020-05-21,Värmland,20
2020-05-22,Värmland,2
2020-05-23,Värmland,19
2020-05-24,Värmland,3
2020-05-25,Värmland,2
2020-05-26,Värmland,23
2020-05-27,Värmland,27
2020-05-28,Värmland,26
2020-05-29,Värmland,30
2020-05-30,Värmland,16
2020-05-31,Värmland,2
2020-06-01,Värmland,6
2020-06-02,Värmland,21
2020-06-03,Värmland,14
2020-06-04,Värmland,21
2020-06-05,Värmland,12
2020-06-06,Värmland,24
2020-06-07,Värmland,11
2020-06-08,Värmland,15
2020-06-09,Värmland,21
2020-06-10,Värmland,26
2020-06-11,Värmland,20
2020-06-12,Värmland,15
2020-06-13,Värmland,14
2020-06-14,Värmland,4
2020-06-15,Värmland,10
2020-06-16,Värmland,22
2020-06-17,Värmland,12
2020-06-18,Värmland,12
2020-06-19,Värmland,16
2020-06-20,Värmland,7
2020-06-21,Värmland,5
2020-06-22,Värmland,6
2020-06-23,Värmland,17
2020-06-24,Värmland,27
2020-06-25,Värmland,17
2020-06-26,Värmland,14
2020-06-27,Värmland,11
2020-06-28,Värmland,1
2020-06-29,Värmland,13
2020-06-30,Värmland,7
2020-07-01,Värmland,4
2020-07-02,Värmland,14
2020-07-03,Värmland,6
2020-07-04,Värmland,1
2020-07-05,Värmland,0
2020-07-06,Värmland,4
2020-07-07,Värmland,3
2020-07-08,Värmland,7
2020-07-09,Värmland,2
2020-07-10,Värmland,4
2020-07-11,Värmland,0
2020-07-12,Värmland,0
2020-07-13,Värmland,2
2020-07-14,Värmland,1
2020-07-15,Värmland,1
2020-07-16,Värmland,2
2020-07-17,Värmland,2
2020-07-18,Värmland,0
2020-07-19,Värmland,1
2020-07-20,Värmland,1
2020-07-21,Värmland,1
2020-07-22,Värmland,3
2020-07-23,Värmland,1
2020-07-24,Värmland,2
2020-07-25,Värmland,6
2020-07-26,Värmland,1
2020-07-27,Värmland,0
2020-07-28,Värmland,0
2020-07-29,Värmland,3
2020-07-30,Värmland,3
2020-07-31,Värmland,2
2020-08-01,Värmland,5
2020-08-02,Värmland,1
2020-08-03,Värmland,2
2020-08-04,Värmland,0
2020-08-05,Värmland,15
2020-08-06,Värmland,12
2020-08-07,Värmland,13
2020-08-08,Värmland,13
2020-08-09,Värmland,2
2020-08-10,Värmland,2
2020-08-11,Värmland,3
2020-08-12,Värmland,13
2020-08-13,Värmland,11
2020-08-14,Värmland,5
2020-08-15,Värmland,11
2020-08-16,Värmland,1
2020-08-17,Värmland,1
2020-08-18,Värmland,2
2020-08-19,Värmland,5
2020-08-20,Värmland,6
2020-08-21,Värmland,5
2020-08-22,Värmland,8
2020-08-23,Värmland,0
2020-08-24,Värmland,1
2020-08-25,Värmland,1
2020-08-26,Värmland,7
2020-08-27,Värmland,1
2020-08-28,Värmland,0
2020-08-29,Värmland,2
2020-08-30,Värmland,0
2020-08-31,Värmland,1
2020-09-01,Värmland,5
2020-09-02,Värmland,3
2020-09-03,Värmland,1
2020-09-04,Värmland,4
2020-09-05,Värmland,8
2020-09-06,Värmland,5
2020-09-07,Värmland,1
2020-09-08,Värmland,9
2020-09-09,Värmland,3
2020-09-10,Värmland,2
2020-09-11,Värmland,2
2020-09-12,Värmland,1
2020-09-13,Värmland,2
2020-09-14,Värmland,1
2020-09-15,Värmland,0
2020-09-16,Värmland,10
2020-09-17,Värmland,4
2020-09-18,Värmland,6
2020-09-19,Värmland,6
2020-09-20,Värmland,0
2020-09-21,Värmland,0
2020-09-22,Värmland,0
2020-09-23,Värmland,3
2020-09-24,Värmland,7
2020-09-25,Värmland,2
2020-09-26,Värmland,7
2020-09-27,Värmland,2
2020-09-28,Värmland,0
2020-09-29,Värmland,1
2020-09-30,Värmland,16
2020-10-01,Värmland,9
2020-10-02,Värmland,4
2020-10-03,Värmland,13
2020-10-04,Värmland,7
2020-10-05,Värmland,1
2020-10-06,Värmland,3
2020-10-07,Värmland,9
2020-10-08,Värmland,4
2020-10-09,Värmland,6
2020-10-10,Värmland,9
2020-10-11,Värmland,2
2020-10-12,Värmland,4
2020-10-13,Värmland,4
2020-10-14,Värmland,20
2020-02-05,Västerbotten,0
2020-02-06,Västerbotten,0
2020-02-07,Västerbotten,0
2020-02-08,Västerbotten,0
2020-02-09,Västerbotten,0
2020-02-10,Västerbotten,0
2020-02-11,Västerbotten,0
2020-02-12,Västerbotten,0
2020-02-13,Västerbotten,0
2020-02-14,Västerbotten,0
2020-02-15,Västerbotten,0
2020-02-16,Västerbotten,0
2020-02-17,Västerbotten,0
2020-02-18,Västerbotten,0
2020-02-19,Västerbotten,0
2020-02-20,Västerbotten,0
2020-02-21,Västerbotten,0
2020-02-22,Västerbotten,0
2020-02-23,Västerbotten,0
2020-02-24,Västerbotten,0
2020-02-25,Västerbotten,0
2020-02-26,Västerbotten,0
2020-02-27,Västerbotten,0
2020-02-28,Västerbotten,0
2020-02-29,Västerbotten,0
2020-03-01,Västerbotten,0
2020-03-02,Västerbotten,0
2020-03-03,Västerbotten,0
2020-03-04,Västerbotten,0
2020-03-05,Västerbotten,0
2020-03-06,Västerbotten,0
2020-03-07,Västerbotten,0
2020-03-08,Västerbotten,0
2020-03-09,Västerbotten,0
2020-03-10,Västerbotten,8
2020-03-11,Västerbotten,0
2020-03-12,Västerbotten,1
2020-03-13,Västerbotten,0
2020-03-14,Västerbotten,3
2020-03-15,Västerbotten,1
2020-03-16,Västerbotten,2
2020-03-17,Västerbotten,3
2020-03-18,Västerbotten,3
2020-03-19,Västerbotten,2
2020-03-20,Västerbotten,5
2020-03-21,Västerbotten,0
2020-03-22,Västerbotten,1
2020-03-23,Västerbotten,0
2020-03-24,Västerbotten,3
2020-03-25,Västerbotten,4
2020-03-26,Västerbotten,3
2020-03-27,Västerbotten,2
2020-03-28,Västerbotten,5
2020-03-29,Västerbotten,1
2020-03-30,Västerbotten,7
2020-03-31,Västerbotten,8
2020-04-01,Västerbotten,5
2020-04-02,Västerbotten,12
2020-04-03,Västerbotten,17
2020-04-04,Västerbotten,17
2020-04-05,Västerbotten,8
2020-04-06,Västerbotten,4
2020-04-07,Västerbotten,13
2020-04-08,Västerbotten,12
2020-04-09,Västerbotten,12
2020-04-10,Västerbotten,15
2020-04-11,Västerbotten,2
2020-04-12,Västerbotten,0
2020-04-13,Västerbotten,5
2020-04-14,Västerbotten,5
2020-04-15,Västerbotten,14
2020-04-16,Västerbotten,3
2020-04-17,Västerbotten,19
2020-04-18,Västerbotten,3
2020-04-19,Västerbotten,7
2020-04-20,Västerbotten,4
2020-04-21,Västerbotten,5
2020-04-22,Västerbotten,9
2020-04-23,Västerbotten,12
2020-04-24,Västerbotten,12
2020-04-25,Västerbotten,6
2020-04-26,Västerbotten,11
2020-04-27,Västerbotten,4
2020-04-28,Västerbotten,3
2020-04-29,Västerbotten,18
2020-04-30,Västerbotten,5
2020-05-01,Västerbotten,2
2020-05-02,Västerbotten,3
2020-05-03,Västerbotten,0
2020-05-04,Västerbotten,1
2020-05-05,Västerbotten,3
2020-05-06,Västerbotten,8
2020-05-07,Västerbotten,8
2020-05-08,Västerbotten,5
2020-05-09,Västerbotten,9
2020-05-10,Västerbotten,1
2020-05-11,Västerbotten,1
2020-05-12,Västerbotten,10
2020-05-13,Västerbotten,7
2020-05-14,Västerbotten,14
2020-05-15,Västerbotten,14
2020-05-16,Västerbotten,3
2020-05-17,Västerbotten,3
2020-05-18,Västerbotten,6
2020-05-19,Västerbotten,14
2020-05-20,Västerbotten,4
2020-05-21,Västerbotten,9
2020-05-22,Västerbotten,7
2020-05-23,Västerbotten,6
2020-05-24,Västerbotten,3
2020-05-25,Västerbotten,0
2020-05-26,Västerbotten,2
2020-05-27,Västerbotten,14
2020-05-28,Västerbotten,3
2020-05-29,Västerbotten,6
2020-05-30,Västerbotten,8
2020-05-31,Västerbotten,2
2020-06-01,Västerbotten,0
2020-06-02,Västerbotten,8
2020-06-03,Västerbotten,5
2020-06-04,Västerbotten,5
2020-06-05,Västerbotten,5
2020-06-06,Västerbotten,8
2020-06-07,Västerbotten,4
2020-06-08,Västerbotten,4
2020-06-09,Västerbotten,6
2020-06-10,Västerbotten,8
2020-06-11,Västerbotten,5
2020-06-12,Västerbotten,8
2020-06-13,Västerbotten,6
2020-06-14,Västerbotten,3
2020-06-15,Västerbotten,1
2020-06-16,Västerbotten,8
2020-06-17,Västerbotten,6
2020-06-18,Västerbotten,15
2020-06-19,Västerbotten,10
2020-06-20,Västerbotten,11
2020-06-21,Västerbotten,0
2020-06-22,Västerbotten,5
2020-06-23,Västerbotten,10
2020-06-24,Västerbotten,15
2020-06-25,Västerbotten,12
2020-06-26,Västerbotten,11
2020-06-27,Västerbotten,4
2020-06-28,Västerbotten,4
2020-06-29,Västerbotten,0
2020-06-30,Västerbotten,8
2020-07-01,Västerbotten,8
2020-07-02,Västerbotten,7
2020-07-03,Västerbotten,5
2020-07-04,Västerbotten,3
2020-07-05,Västerbotten,3
2020-07-06,Västerbotten,0
2020-07-07,Västerbotten,6
2020-07-08,Västerbotten,1
2020-07-09,Västerbotten,0
2020-07-10,Västerbotten,3
2020-07-11,Västerbotten,3
2020-07-12,Västerbotten,0
2020-07-13,Västerbotten,0
2020-07-14,Västerbotten,5
2020-07-15,Västerbotten,1
2020-07-16,Västerbotten,4
2020-07-17,Västerbotten,8
2020-07-18,Västerbotten,5
2020-07-19,Västerbotten,1
2020-07-20,Västerbotten,0
2020-07-21,Västerbotten,2
2020-07-22,Västerbotten,1
2020-07-23,Västerbotten,1
2020-07-24,Västerbotten,3
2020-07-25,Västerbotten,1
2020-07-26,Västerbotten,0
2020-07-27,Västerbotten,0
2020-07-28,Västerbotten,4
2020-07-29,Västerbotten,0
2020-07-30,Västerbotten,2
2020-07-31,Västerbotten,1
2020-08-01,Västerbotten,11
2020-08-02,Västerbotten,0
2020-08-03,Västerbotten,0
2020-08-04,Västerbotten,3
2020-08-05,Västerbotten,0
2020-08-06,Västerbotten,1
2020-08-07,Västerbotten,4
2020-08-08,Västerbotten,0
2020-08-09,Västerbotten,0
2020-08-10,Västerbotten,0
2020-08-11,Västerbotten,11
2020-08-12,Västerbotten,5
2020-08-13,Västerbotten,10
2020-08-14,Västerbotten,13
2020-08-15,Västerbotten,3
2020-08-16,Västerbotten,0
2020-08-17,Västerbotten,0
2020-08-18,Västerbotten,8
2020-08-19,Västerbotten,0
2020-08-20,Västerbotten,2
2020-08-21,Västerbotten,4
2020-08-22,Västerbotten,0
2020-08-23,Västerbotten,0
2020-08-24,Västerbotten,0
2020-08-25,Västerbotten,5
2020-08-26,Västerbotten,2
2020-08-27,Västerbotten,1
2020-08-28,Västerbotten,3
2020-08-29,Västerbotten,2
2020-08-30,Västerbotten,0
2020-08-31,Västerbotten,0
2020-09-01,Västerbotten,1
2020-09-02,Västerbotten,0
2020-09-03,Västerbotten,4
2020-09-04,Västerbotten,1
2020-09-05,Västerbotten,1
2020-09-06,Västerbotten,0
2020-09-07,Västerbotten,3
2020-09-08,Västerbotten,5
2020-09-09,Västerbotten,1
2020-09-10,Västerbotten,0
2020-09-11,Västerbotten,6
2020-09-12,Västerbotten,8
2020-09-13,Västerbotten,0
2020-09-14,Västerbotten,0
2020-09-15,Västerbotten,5
2020-09-16,Västerbotten,4
2020-09-17,Västerbotten,10
2020-09-18,Västerbotten,1
2020-09-19,Västerbotten,12
2020-09-20,Västerbotten,10
2020-09-21,Västerbotten,2
2020-09-22,Västerbotten,28
2020-09-23,Västerbotten,0
2020-09-24,Västerbotten,35
2020-09-25,Västerbotten,11
2020-09-26,Västerbotten,1
2020-09-27,Västerbotten,19
2020-09-28,Västerbotten,0
2020-09-29,Västerbotten,2
2020-09-30,Västerbotten,22
2020-10-01,Västerbotten,1
2020-10-02,Västerbotten,12
2020-10-03,Västerbotten,12
2020-10-04,Västerbotten,5
2020-10-05,Västerbotten,0
2020-10-06,Västerbotten,1
2020-10-07,Västerbotten,17
2020-10-08,Västerbotten,14
2020-10-09,Västerbotten,14
2020-10-10,Västerbotten,8
2020-10-11,Västerbotten,4
2020-10-12,Västerbotten,0
2020-10-13,Västerbotten,4
2020-10-14,Västerbotten,9
2020-02-05,Västernorrland,0
2020-02-06,Västernorrland,0
2020-02-07,Västernorrland,0
2020-02-08,Västernorrland,0
2020-02-09,Västernorrland,0
2020-02-10,Västernorrland,0
2020-02-11,Västernorrland,0
2020-02-12,Västernorrland,0
2020-02-13,Västernorrland,0
2020-02-14,Västernorrland,0
2020-02-15,Västernorrland,0
2020-02-16,Västernorrland,0
2020-02-17,Västernorrland,0
2020-02-18,Västernorrland,0
2020-02-19,Västernorrland,0
2020-02-20,Västernorrland,0
2020-02-21,Västernorrland,0
2020-02-22,Västernorrland,0
2020-02-23,Västernorrland,0
2020-02-24,Västernorrland,0
2020-02-25,Västernorrland,0
2020-02-26,Västernorrland,0
2020-02-27,Västernorrland,0
2020-02-28,Västernorrland,0
2020-02-29,Västernorrland,0
2020-03-01,Västernorrland,0
2020-03-02,Västernorrland,0
2020-03-03,Västernorrland,0
2020-03-04,Västernorrland,0
2020-03-05,Västernorrland,0
2020-03-06,Västernorrland,0
2020-03-07,Västernorrland,0
2020-03-08,Västernorrland,0
2020-03-09,Västernorrland,0
2020-03-10,Västernorrland,6
2020-03-11,Västernorrland,0
2020-03-12,Västernorrland,3
2020-03-13,Västernorrland,2
2020-03-14,Västernorrland,0
2020-03-15,Västernorrland,0
2020-03-16,Västernorrland,1
2020-03-17,Västernorrland,1
2020-03-18,Västernorrland,1
2020-03-19,Västernorrland,0
2020-03-20,Västernorrland,0
2020-03-21,Västernorrland,0
2020-03-22,Västernorrland,0
2020-03-23,Västernorrland,2
2020-03-24,Västernorrland,2
2020-03-25,Västernorrland,2
2020-03-26,Västernorrland,3
2020-03-27,Västernorrland,2
2020-03-28,Västernorrland,2
2020-03-29,Västernorrland,9
2020-03-30,Västernorrland,6
2020-03-31,Västernorrland,13
2020-04-01,Västernorrland,2
2020-04-02,Västernorrland,1
2020-04-03,Västernorrland,3
2020-04-04,Västernorrland,6
2020-04-05,Västernorrland,2
2020-04-06,Västernorrland,4
2020-04-07,Västernorrland,10
2020-04-08,Västernorrland,5
2020-04-09,Västernorrland,4
2020-04-10,Västernorrland,8
2020-04-11,Västernorrland,0
2020-04-12,Västernorrland,5
2020-04-13,Västernorrland,6
2020-04-14,Västernorrland,5
2020-04-15,Västernorrland,5
2020-04-16,Västernorrland,3
2020-04-17,Västernorrland,5
2020-04-18,Västernorrland,2
2020-04-19,Västernorrland,8
2020-04-20,Västernorrland,2
2020-04-21,Västernorrland,12
2020-04-22,Västernorrland,4
2020-04-23,Västernorrland,17
2020-04-24,Västernorrland,16
2020-04-25,Västernorrland,5
2020-04-26,Västernorrland,11
2020-04-27,Västernorrland,11
2020-04-28,Västernorrland,4
2020-04-29,Västernorrland,11
2020-04-30,Västernorrland,19
2020-05-01,Västernorrland,9
2020-05-02,Västernorrland,7
2020-05-03,Västernorrland,6
2020-05-04,Västernorrland,4
2020-05-05,Västernorrland,4
2020-05-06,Västernorrland,17
2020-05-07,Västernorrland,25
2020-05-08,Västernorrland,10
2020-05-09,Västernorrland,7
2020-05-10,Västernorrland,10
2020-05-11,Västernorrland,4
2020-05-12,Västernorrland,19
2020-05-13,Västernorrland,15
2020-05-14,Västernorrland,14
2020-05-15,Västernorrland,25
2020-05-16,Västernorrland,18
2020-05-17,Västernorrland,3
2020-05-18,Västernorrland,7
2020-05-19,Västernorrland,38
2020-05-20,Västernorrland,27
2020-05-21,Västernorrland,16
2020-05-22,Västernorrland,21
2020-05-23,Västernorrland,24
2020-05-24,Västernorrland,10
2020-05-25,Västernorrland,3
2020-05-26,Västernorrland,41
2020-05-27,Västernorrland,33
2020-05-28,Västernorrland,23
2020-05-29,Västernorrland,29
2020-05-30,Västernorrland,2
2020-05-31,Västernorrland,4
2020-06-01,Västernorrland,30
2020-06-02,Västernorrland,16
2020-06-03,Västernorrland,30
2020-06-04,Västernorrland,27
2020-06-05,Västernorrland,24
2020-06-06,Västernorrland,7
2020-06-07,Västernorrland,20
2020-06-08,Västernorrland,24
2020-06-09,Västernorrland,20
2020-06-10,Västernorrland,29
2020-06-11,Västernorrland,13
2020-06-12,Västernorrland,28
2020-06-13,Västernorrland,3
2020-06-14,Västernorrland,1
2020-06-15,Västernorrland,37
2020-06-16,Västernorrland,29
2020-06-17,Västernorrland,28
2020-06-18,Västernorrland,54
2020-06-19,Västernorrland,1
2020-06-20,Västernorrland,2
2020-06-21,Västernorrland,3
2020-06-22,Västernorrland,41
2020-06-23,Västernorrland,14
2020-06-24,Västernorrland,47
2020-06-25,Västernorrland,17
2020-06-26,Västernorrland,29
2020-06-27,Västernorrland,9
2020-06-28,Västernorrland,0
2020-06-29,Västernorrland,49
2020-06-30,Västernorrland,17
2020-07-01,Västernorrland,30
2020-07-02,Västernorrland,7
2020-07-03,Västernorrland,36
2020-07-04,Västernorrland,17
2020-07-05,Västernorrland,6
2020-07-06,Västernorrland,26
2020-07-07,Västernorrland,6
2020-07-08,Västernorrland,26
2020-07-09,Västernorrland,5
2020-07-10,Västernorrland,27
2020-07-11,Västernorrland,9
2020-07-12,Västernorrland,19
2020-07-13,Västernorrland,1
2020-07-14,Västernorrland,21
2020-07-15,Västernorrland,9
2020-07-16,Västernorrland,6
2020-07-17,Västernorrland,12
2020-07-18,Västernorrland,4
2020-07-19,Västernorrland,17
2020-07-20,Västernorrland,14
2020-07-21,Västernorrland,2
2020-07-22,Västernorrland,9
2020-07-23,Västernorrland,14
2020-07-24,Västernorrland,15
2020-07-25,Västernorrland,5
2020-07-26,Västernorrland,0
2020-07-27,Västernorrland,0
2020-07-28,Västernorrland,11
2020-07-29,Västernorrland,3
2020-07-30,Västernorrland,13
2020-07-31,Västernorrland,8
2020-08-01,Västernorrland,2
2020-08-02,Västernorrland,0
2020-08-03,Västernorrland,2
2020-08-04,Västernorrland,7
2020-08-05,Västernorrland,11
2020-08-06,Västernorrland,7
2020-08-07,Västernorrland,4
2020-08-08,Västernorrland,9
2020-08-09,Västernorrland,0
2020-08-10,Västernorrland,1
2020-08-11,Västernorrland,2
2020-08-12,Västernorrland,6
2020-08-13,Västernorrland,8
2020-08-14,Västernorrland,0
2020-08-15,Västernorrland,4
2020-08-16,Västernorrland,0
2020-08-17,Västernorrland,1
2020-08-18,Västernorrland,1
2020-08-19,Västernorrland,14
2020-08-20,Västernorrland,2
2020-08-21,Västernorrland,7
2020-08-22,Västernorrland,2
2020-08-23,Västernorrland,0
2020-08-24,Västernorrland,0
2020-08-25,Västernorrland,1
2020-08-26,Västernorrland,5
2020-08-27,Västernorrland,1
2020-08-28,Västernorrland,2
2020-08-29,Västernorrland,0
2020-08-30,Västernorrland,1
2020-08-31,Västernorrland,0
2020-09-01,Västernorrland,0
2020-09-02,Västernorrland,0
2020-09-03,Västernorrland,3
2020-09-04,Västernorrland,2
2020-09-05,Västernorrland,1
2020-09-06,Västernorrland,0
2020-09-07,Västernorrland,1
2020-09-08,Västernorrland,1
2020-09-09,Västernorrland,3
2020-09-10,Västernorrland,3
2020-09-11,Västernorrland,2
2020-09-12,Västernorrland,0
2020-09-13,Västernorrland,5
2020-09-14,Västernorrland,3
2020-09-15,Västernorrland,1
2020-09-16,Västernorrland,1
2020-09-17,Västernorrland,5
2020-09-18,Västernorrland,1
2020-09-19,Västernorrland,3
2020-09-20,Västernorrland,4
2020-09-21,Västernorrland,1
2020-09-22,Västernorrland,2
2020-09-23,Västernorrland,4
2020-09-24,Västernorrland,4
2020-09-25,Västernorrland,7
2020-09-26,Västernorrland,6
2020-09-27,Västernorrland,0
2020-09-28,Västernorrland,2
2020-09-29,Västernorrland,5
2020-09-30,Västernorrland,2
2020-10-01,Västernorrland,4
2020-10-02,Västernorrland,13
2020-10-03,Västernorrland,1
2020-10-04,Västernorrland,3
2020-10-05,Västernorrland,2
2020-10-06,Västernorrland,3
2020-10-07,Västernorrland,12
2020-10-08,Västernorrland,8
2020-10-09,Västernorrland,2
2020-10-10,Västernorrland,11
2020-10-11,Västernorrland,0
2020-10-12,Västernorrland,2
2020-10-13,Västernorrland,12
2020-10-14,Västernorrland,2
2020-02-05,Västmanland,0
2020-02-06,Västmanland,0
2020-02-07,Västmanland,0
2020-02-08,Västmanland,0
2020-02-09,Västmanland,0
2020-02-10,Västmanland,0
2020-02-11,Västmanland,0
2020-02-12,Västmanland,0
2020-02-13,Västmanland,0
2020-02-14,Västmanland,0
2020-02-15,Västmanland,0
2020-02-16,Västmanland,0
2020-02-17,Västmanland,0
2020-02-18,Västmanland,0
2020-02-19,Västmanland,0
2020-02-20,Västmanland,0
2020-02-21,Västmanland,0
2020-02-22,Västmanland,0
2020-02-23,Västmanland,0
2020-02-24,Västmanland,0
2020-02-25,Västmanland,0
2020-02-26,Västmanland,0
2020-02-27,Västmanland,0
2020-02-28,Västmanland,0
2020-02-29,Västmanland,0
2020-03-01,Västmanland,0
2020-03-02,Västmanland,0
2020-03-03,Västmanland,0
2020-03-04,Västmanland,0
2020-03-05,Västmanland,0
2020-03-06,Västmanland,0
2020-03-07,Västmanland,0
2020-03-08,Västmanland,0
2020-03-09,Västmanland,0
2020-03-10,Västmanland,0
2020-03-11,Västmanland,0
2020-03-12,Västmanland,0
2020-03-13,Västmanland,5
2020-03-14,Västmanland,0
2020-03-15,Västmanland,0
2020-03-16,Västmanland,7
2020-03-17,Västmanland,6
2020-03-18,Västmanland,0
2020-03-19,Västmanland,1
2020-03-20,Västmanland,2
2020-03-21,Västmanland,0
2020-03-22,Västmanland,0
2020-03-23,Västmanland,3
2020-03-24,Västmanland,4
2020-03-25,Västmanland,3
2020-03-26,Västmanland,5
2020-03-27,Västmanland,11
2020-03-28,Västmanland,3
2020-03-29,Västmanland,0
2020-03-30,Västmanland,23
2020-03-31,Västmanland,10
2020-04-01,Västmanland,11
2020-04-02,Västmanland,18
2020-04-03,Västmanland,27
2020-04-04,Västmanland,14
2020-04-05,Västmanland,7
2020-04-06,Västmanland,18
2020-04-07,Västmanland,46
2020-04-08,Västmanland,23
2020-04-09,Västmanland,25
2020-04-10,Västmanland,27
2020-04-11,Västmanland,33
2020-04-12,Västmanland,18
2020-04-13,Västmanland,18
2020-04-14,Västmanland,12
2020-04-15,Västmanland,30
2020-04-16,Västmanland,31
2020-04-17,Västmanland,27
2020-04-18,Västmanland,18
2020-04-19,Västmanland,29
2020-04-20,Västmanland,28
2020-04-21,Västmanland,38
2020-04-22,Västmanland,19
2020-04-23,Västmanland,26
2020-04-24,Västmanland,36
2020-04-25,Västmanland,0
2020-04-26,Västmanland,24
2020-04-27,Västmanland,24
2020-04-28,Västmanland,21
2020-04-29,Västmanland,24
2020-04-30,Västmanland,14
2020-05-01,Västmanland,20
2020-05-02,Västmanland,13
2020-05-03,Västmanland,4
2020-05-04,Västmanland,8
2020-05-05,Västmanland,17
2020-05-06,Västmanland,19
2020-05-07,Västmanland,17
2020-05-08,Västmanland,21
2020-05-09,Västmanland,0
2020-05-10,Västmanland,1
2020-05-11,Västmanland,32
2020-05-12,Västmanland,10
2020-05-13,Västmanland,27
2020-05-14,Västmanland,31
2020-05-15,Västmanland,14
2020-05-16,Västmanland,0
2020-05-17,Västmanland,2
2020-05-18,Västmanland,36
2020-05-19,Västmanland,22
2020-05-20,Västmanland,21
2020-05-21,Västmanland,25
2020-05-22,Västmanland,11
2020-05-23,Västmanland,0
2020-05-24,Västmanland,0
2020-05-25,Västmanland,28
2020-05-26,Västmanland,35
2020-05-27,Västmanland,40
2020-05-28,Västmanland,22
2020-05-29,Västmanland,19
2020-05-30,Västmanland,0
2020-05-31,Västmanland,0
2020-06-01,Västmanland,53
2020-06-02,Västmanland,35
2020-06-03,Västmanland,33
2020-06-04,Västmanland,33
2020-06-05,Västmanland,19
2020-06-06,Västmanland,0
2020-06-07,Västmanland,0
2020-06-08,Västmanland,67
2020-06-09,Västmanland,33
2020-06-10,Västmanland,62
2020-06-11,Västmanland,69
2020-06-12,Västmanland,51
2020-06-13,Västmanland,0
2020-06-14,Västmanland,0
2020-06-15,Västmanland,80
2020-06-16,Västmanland,35
2020-06-17,Västmanland,71
2020-06-18,Västmanland,34
2020-06-19,Västmanland,48
2020-06-20,Västmanland,0
2020-06-21,Västmanland,0
2020-06-22,Västmanland,38
2020-06-23,Västmanland,25
2020-06-24,Västmanland,81
2020-06-25,Västmanland,40
2020-06-26,Västmanland,28
2020-06-27,Västmanland,0
2020-06-28,Västmanland,0
2020-06-29,Västmanland,43
2020-06-30,Västmanland,21
2020-07-01,Västmanland,29
2020-07-02,Västmanland,24
2020-07-03,Västmanland,34
2020-07-04,Västmanland,0
2020-07-05,Västmanland,27
2020-07-06,Västmanland,25
2020-07-07,Västmanland,11
2020-07-08,Västmanland,19
2020-07-09,Västmanland,14
2020-07-10,Västmanland,15
2020-07-11,Västmanland,0
2020-07-12,Västmanland,16
2020-07-13,Västmanland,13
2020-07-14,Västmanland,15
2020-07-15,Västmanland,8
2020-07-16,Västmanland,7
2020-07-17,Västmanland,3
2020-07-18,Västmanland,0
2020-07-19,Västmanland,4
2020-07-20,Västmanland,7
2020-07-21,Västmanland,4
2020-07-22,Västmanland,10
2020-07-23,Västmanland,4
2020-07-24,Västmanland,5
2020-07-25,Västmanland,5
2020-07-26,Västmanland,0
2020-07-27,Västmanland,3
2020-07-28,Västmanland,5
2020-07-29,Västmanland,12
2020-07-30,Västmanland,4
2020-07-31,Västmanland,9
2020-08-01,Västmanland,6
2020-08-02,Västmanland,0
2020-08-03,Västmanland,7
2020-08-04,Västmanland,14
2020-08-05,Västmanland,4
2020-08-06,Västmanland,7
2020-08-07,Västmanland,5
2020-08-08,Västmanland,2
2020-08-09,Västmanland,0
2020-08-10,Västmanland,10
2020-08-11,Västmanland,8
2020-08-12,Västmanland,6
2020-08-13,Västmanland,4
2020-08-14,Västmanland,8
2020-08-15,Västmanland,5
2020-08-16,Västmanland,0
2020-08-17,Västmanland,3
2020-08-18,Västmanland,6
2020-08-19,Västmanland,14
2020-08-20,Västmanland,4
2020-08-21,Västmanland,6
2020-08-22,Västmanland,3
2020-08-23,Västmanland,0
2020-08-24,Västmanland,2
2020-08-25,Västmanland,6
2020-08-26,Västmanland,5
2020-08-27,Västmanland,5
2020-08-28,Västmanland,2
2020-08-29,Västmanland,1
2020-08-30,Västmanland,0
2020-08-31,Västmanland,4
2020-09-01,Västmanland,6
2020-09-02,Västmanland,1
2020-09-03,Västmanland,9
2020-09-04,Västmanland,7
2020-09-05,Västmanland,5
2020-09-06,Västmanland,0
2020-09-07,Västmanland,13
2020-09-08,Västmanland,11
2020-09-09,Västmanland,5
2020-09-10,Västmanland,7
2020-09-11,Västmanland,3
2020-09-12,Västmanland,3
2020-09-13,Västmanland,8
2020-09-14,Västmanland,18
2020-09-15,Västmanland,5
2020-09-16,Västmanland,4
2020-09-17,Västmanland,8
2020-09-18,Västmanland,9
2020-09-19,Västmanland,10
2020-09-20,Västmanland,2
2020-09-21,Västmanland,14
2020-09-22,Västmanland,24
2020-09-23,Västmanland,34
2020-09-24,Västmanland,9
2020-09-25,Västmanland,82
