data,codice_regione,denominazione_regione,nuovi_positivi
2020-07-14 17:00:00,14,Molise,0
2020-07-14 17:00:00,21,P.A. Bolzano,1
2020-07-14 17:00:00,22,P.A. Trento,0
2020-07-14 17:00:00,1,Piemonte,3
2020-07-14 17:00:00,16,Puglia,0
2020-07-14 17:00:00,20,Sardegna,1
2020-07-14 17:00:00,19,Sicilia,15
2020-07-14 17:00:00,9,Toscana,4
2020-07-14 17:00:00,10,Umbria,0
2020-07-14 17:00:00,2,Valle d'Aosta,0
2020-07-14 17:00:00,5,Veneto,19
2020-07-15 17:00:00,13,Abruzzo,3
2020-07-15 17:00:00,17,Basilicata,0
2020-07-15 17:00:00,18,Calabria,2
2020-07-15 17:00:00,15,Campania,8
2020-07-15 17:00:00,8,Emilia-Romagna,18
2020-07-15 17:00:00,6,Friuli Venezia Giulia,1
2020-07-15 17:00:00,12,Lazio,20
2020-07-15 17:00:00,7,Liguria,4
2020-07-15 17:00:00,3,Lombardia,63
2020-07-15 17:00:00,11,Marche,0
2020-07-15 17:00:00,14,Molise,0
2020-07-15 17:00:00,21,P.A. Bolzano,3
2020-07-15 17:00:00,22,P.A. Trento,0
2020-07-15 17:00:00,1,Piemonte,8
2020-07-15 17:00:00,16,Puglia,0
2020-07-15 17:00:00,20,Sardegna,2
2020-07-15 17:00:00,19,Sicilia,0
2020-07-15 17:00:00,9,Toscana,8
2020-07-15 17:00:00,10,Umbria,2
2020-07-15 17:00:00,2,Valle d'Aosta,0
2020-07-15 17:00:00,5,Veneto,21
2020-07-16 17:00:00,13,Abruzzo,2
2020-07-16 17:00:00,17,Basilicata,0
2020-07-16 17:00:00,18,Calabria,8
2020-07-16 17:00:00,15,Campania,4
2020-07-16 17:00:00,8,Emilia-Romagna,46
2020-07-16 17:00:00,6,Friuli Venezia Giulia,4
2020-07-16 17:00:00,12,Lazio,9
2020-07-16 17:00:00,7,Liguria,8
2020-07-16 17:00:00,3,Lombardia,80
2020-07-16 17:00:00,11,Marche,1
2020-07-16 17:00:00,14,Molise,0
2020-07-16 17:00:00,21,P.A. Bolzano,1
2020-07-16 17:00:00,22,P.A. Trento,0
2020-07-16 17:00:00,1,Piemonte,7
2020-07-16 17:00:00,16,Puglia,1
2020-07-16 17:00:00,20,Sardegna,1
2020-07-16 17:00:00,19,Sicilia,17
2020-07-16 17:00:00,9,Toscana,12
2020-07-16 17:00:00,10,Umbria,0
2020-07-16 17:00:00,2,Valle d'Aosta,0
2020-07-16 17:00:00,5,Veneto,29
2020-07-17 17:00:00,13,Abruzzo,1
2020-07-17 17:00:00,17,Basilicata,0
2020-07-17 17:00:00,18,Calabria,5
2020-07-17 17:00:00,15,Campania,12
2020-07-17 17:00:00,8,Emilia-Romagna,54
2020-07-17 17:00:00,6,Friuli Venezia Giulia,3
2020-07-17 17:00:00,12,Lazio,14
2020-07-17 17:00:00,7,Liguria,2
2020-07-17 17:00:00,3,Lombardia,55
2020-07-17 17:00:00,11,Marche,3
2020-07-17 17:00:00,14,Molise,0
2020-07-17 17:00:00,21,P.A. Bolzano,4
2020-07-17 17:00:00,22,P.A. Trento,0
2020-07-17 17:00:00,1,Piemonte,8
2020-07-17 17:00:00,16,Puglia,5
2020-07-17 17:00:00,20,Sardegna,0
2020-07-17 17:00:00,19,Sicilia,4
2020-07-17 17:00:00,9,Toscana,6
2020-07-17 17:00:00,10,Umbria,2
2020-07-17 17:00:00,2,Valle d'Aosta,0
2020-07-17 17:00:00,5,Veneto,55
2020-07-18 17:00:00,13,Abruzzo,1
2020-07-18 17:00:00,17,Basilicata,0
2020-07-18 17:00:00,18,Calabria,7
2020-07-18 17:00:00,15,Campania,15
2020-07-18 17:00:00,8,Emilia-Romagna,40
2020-07-18 17:00:00,6,Friuli Venezia Giulia,4
2020-07-18 17:00:00,12,Lazio,20
2020-07-18 17:00:00,7,Liguria,18
2020-07-18 17:00:00,3,Lombardia,88
2020-07-18 17:00:00,11,Marche,3
2020-07-18 17:00:00,14,Molise,0
2020-07-18 17:00:00,21,P.A. Bolzano,1
2020-07-18 17:00:00,22,P.A. Trento,3
2020-07-18 17:00:00,1,Piemonte,3
2020-07-18 17:00:00,16,Puglia,3
2020-07-18 17:00:00,20,Sardegna,1
2020-07-18 17:00:00,19,Sicilia,4
2020-07-18 17:00:00,9,Toscana,2
2020-07-18 17:00:00,10,Umbria,2
2020-07-18 17:00:00,2,Valle d'Aosta,0
2020-07-18 17:00:00,5,Veneto,34
2020-07-19 17:00:00,13,Abruzzo,1
2020-07-19 17:00:00,17,Basilicata,3
2020-07-19 17:00:00,18,Calabria,1
2020-07-19 17:00:00,15,Campania,9
2020-07-19 17:00:00,8,Emilia-Romagna,51
2020-07-19 17:00:00,6,Friuli Venezia Giulia,2
2020-07-19 17:00:00,12,Lazio,17
2020-07-19 17:00:00,7,Liguria,23
2020-07-19 17:00:00,3,Lombardia,33
2020-07-19 17:00:00,11,Marche,0
2020-07-19 17:00:00,14,Molise,0
2020-07-19 17:00:00,21,P.A. Bolzano,1
2020-07-19 17:00:00,22,P.A. Trento,1
2020-07-19 17:00:00,1,Piemonte,3
2020-07-19 17:00:00,16,Puglia,7
2020-07-19 17:00:00,20,Sardegna,1
2020-07-19 17:00:00,19,Sicilia,2
2020-07-19 17:00:00,9,Toscana,16
2020-07-19 17:00:00,10,Umbria,0
2020-07-19 17:00:00,2,Valle d'Aosta,0
2020-07-19 17:00:00,5,Veneto,48
2020-07-20 17:00:00,13,Abruzzo,6
2020-07-20 17:00:00,17,Basilicata,0
2020-07-20 17:00:00,18,Calabria,0
2020-07-20 17:00:00,15,Campania,6
2020-07-20 17:00:00,8,Emilia-Romagna,42
2020-07-20 17:00:00,6,Friuli Venezia Giulia,4
2020-07-20 17:00:00,12,Lazio,14
2020-07-20 17:00:00,7,Liguria,12
2020-07-20 17:00:00,3,Lombardia,56
2020-07-20 17:00:00,11,Marche,0
2020-07-20 17:00:00,14,Molise,0
2020-07-20 17:00:00,21,P.A. Bolzano,0
2020-07-20 17:00:00,22,P.A. Trento,4
2020-07-20 17:00:00,1,Piemonte,1
2020-07-20 17:00:00,16,Puglia,0
2020-07-20 17:00:00,20,Sardegna,0
2020-07-20 17:00:00,19,Sicilia,2
2020-07-20 17:00:00,9,Toscana,1
2020-07-20 17:00:00,10,Umbria,0
2020-07-20 17:00:00,2,Valle d'Aosta,0
2020-07-20 17:00:00,5,Veneto,42
2020-07-21 17:00:00,13,Abruzzo,2
2020-07-21 17:00:00,17,Basilicata,0
2020-07-21 17:00:00,18,Calabria,0
2020-07-21 17:00:00,15,Campania,6
2020-07-21 17:00:00,8,Emilia-Romagna,18
2020-07-21 17:00:00,6,Friuli Venezia Giulia,2
2020-07-21 17:00:00,12,Lazio,6
2020-07-21 17:00:00,7,Liguria,12
2020-07-21 17:00:00,3,Lombardia,34
2020-07-21 17:00:00,11,Marche,2
2020-07-21 17:00:00,14,Molise,0
2020-07-21 17:00:00,21,P.A. Bolzano,1
2020-07-21 17:00:00,22,P.A. Trento,2
2020-07-21 17:00:00,1,Piemonte,8
2020-07-21 17:00:00,16,Puglia,0
2020-07-21 17:00:00,20,Sardegna,0
2020-07-21 17:00:00,19,Sicilia,2
2020-07-21 17:00:00,9,Toscana,9
2020-07-21 17:00:00,10,Umbria,3
2020-07-21 17:00:00,2,Valle d'Aosta,0
2020-07-21 17:00:00,5,Veneto,22
2020-07-22 17:00:00,13,Abruzzo,0
2020-07-22 17:00:00,17,Basilicata,36
2020-07-22 17:00:00,18,Calabria,4
2020-07-22 17:00:00,15,Campania,19
2020-07-22 17:00:00,8,Emilia-Romagna,57
2020-07-22 17:00:00,6,Friuli Venezia Giulia,2
2020-07-22 17:00:00,12,Lazio,16
2020-07-22 17:00:00,7,Liguria,7
2020-07-22 17:00:00,3,Lombardia,51
2020-07-22 17:00:00,11,Marche,1
2020-07-22 17:00:00,14,Molise,4
2020-07-22 17:00:00,21,P.A. Bolzano,0
2020-07-22 17:00:00,22,P.A. Trento,20
2020-07-22 17:00:00,1,Piemonte,13
2020-07-22 17:00:00,16,Puglia,0
2020-07-22 17:00:00,20,Sardegna,1
2020-07-22 17:00:00,19,Sicilia,7
2020-07-22 17:00:00,9,Toscana,6
2020-07-22 17:00:00,10,Umbria,2
2020-07-22 17:00:00,2,Valle d'Aosta,0
2020-07-22 17:00:00,5,Veneto,36
2020-07-23 17:00:00,13,Abruzzo,10
2020-07-23 17:00:00,17,Basilicata,3
2020-07-23 17:00:00,18,Calabria,2
2020-07-23 17:00:00,15,Campania,16
2020-07-23 17:00:00,8,Emilia-Romagna,55
2020-07-23 17:00:00,6,Friuli Venezia Giulia,3
2020-07-23 17:00:00,12,Lazio,26
2020-07-23 17:00:00,7,Liguria,15
2020-07-23 17:00:00,3,Lombardia,82
2020-07-23 17:00:00,11,Marche,1
2020-07-23 17:00:00,14,Molise,9
2020-07-23 17:00:00,21,P.A. Bolzano,1
2020-07-23 17:00:00,22,P.A. Trento,30
2020-07-23 17:00:00,1,Piemonte,9
2020-07-23 17:00:00,16,Puglia,9
2020-07-23 17:00:00,20,Sardegna,2
2020-07-23 17:00:00,19,Sicilia,5
2020-07-23 17:00:00,9,Toscana,4
2020-07-23 17:00:00,10,Umbria,2
2020-07-23 17:00:00,2,Valle d'Aosta,0
2020-07-23 17:00:00,5,Veneto,22
2020-07-24 17:00:00,13,Abruzzo,4
2020-07-24 17:00:00,17,Basilicata,0
2020-07-24 17:00:00,18,Calabria,1
2020-07-24 17:00:00,15,Campania,6
2020-07-24 17:00:00,8,Emilia-Romagna,63
2020-07-24 17:00:00,6,Friuli Venezia Giulia,5
2020-07-24 17:00:00,12,Lazio,18
2020-07-24 17:00:00,7,Liguria,5
2020-07-24 17:00:00,3,Lombardia,53
2020-07-24 17:00:00,11,Marche,1
2020-07-24 17:00:00,14,Molise,1
2020-07-24 17:00:00,21,P.A. Bolzano,1
2020-07-24 17:00:00,22,P.A. Trento,16
2020-07-24 17:00:00,1,Piemonte,11
2020-07-24 17:00:00,16,Puglia,13
2020-07-24 17:00:00,20,Sardegna,3
2020-07-24 17:00:00,19,Sicilia,8
2020-07-24 17:00:00,9,Toscana,11
2020-07-24 17:00:00,10,Umbria,2
2020-07-24 17:00:00,2,Valle d'Aosta,0
2020-07-24 17:00:00,5,Veneto,30
2020-07-25 17:00:00,13,Abruzzo,3
2020-07-25 17:00:00,17,Basilicata,1
2020-07-25 17:00:00,18,Calabria,1
2020-07-25 17:00:00,15,Campania,21
2020-07-25 17:00:00,8,Emilia-Romagna,49
2020-07-25 17:00:00,6,Friuli Venezia Giulia,5
2020-07-25 17:00:00,12,Lazio,19
2020-07-25 17:00:00,7,Liguria,3
2020-07-25 17:00:00,3,Lombardia,79
2020-07-25 17:00:00,11,Marche,2
2020-07-25 17:00:00,14,Molise,3
2020-07-25 17:00:00,21,P.A. Bolzano,6
2020-07-25 17:00:00,22,P.A. Trento,2
2020-07-25 17:00:00,1,Piemonte,16
2020-07-25 17:00:00,16,Puglia,8
2020-07-25 17:00:00,20,Sardegna,3
2020-07-25 17:00:00,19,Sicilia,13
2020-07-25 17:00:00,9,Toscana,10
2020-07-25 17:00:00,10,Umbria,0
2020-07-25 17:00:00,2,Valle d'Aosta,0
2020-07-25 17:00:00,5,Veneto,31
2020-07-26 17:00:00,13,Abruzzo,1
2020-07-26 17:00:00,17,Basilicata,0
2020-07-26 17:00:00,18,Calabria,0
2020-07-26 17:00:00,15,Campania,11
2020-07-26 17:00:00,8,Emilia-Romagna,61
2020-07-26 17:00:00,6,Friuli Venezia Giulia,2
2020-07-26 17:00:00,12,Lazio,19
2020-07-26 17:00:00,7,Liguria,3
2020-07-26 17:00:00,3,Lombardia,74
2020-07-26 17:00:00,11,Marche,7
2020-07-26 17:00:00,14,Molise,3
2020-07-26 17:00:00,21,P.A. Bolzano,5
2020-07-26 17:00:00,22,P.A. Trento,6
2020-07-26 17:00:00,1,Piemonte,12
2020-07-26 17:00:00,16,Puglia,3
2020-07-26 17:00:00,20,Sardegna,0
2020-07-26 17:00:00,19,Sicilia,14
2020-07-26 17:00:00,9,Toscana,15
2020-07-26 17:00:00,10,Umbria,0
2020-07-26 17:00:00,2,Valle d'Aosta,0
2020-07-26 17:00:00,5,Veneto,19
2020-07-27 17:00:00,13,Abruzzo,9
2020-07-27 17:00:00,17,Basilicata,1
2020-07-27 17:00:00,18,Calabria,0
2020-07-27 17:00:00,15,Campania,14
2020-07-27 17:00:00,8,Emilia-Romagna,33
2020-07-27 17:00:00,6,Friuli Venezia Giulia,0
2020-07-27 17:00:00,12,Lazio,13
2020-07-27 17:00:00,7,Liguria,24
2020-07-27 17:00:00,3,Lombardia,34
2020-07-27 17:00:00,11,Marche,2
2020-07-27 17:00:00,14,Molise,3
2020-07-27 17:00:00,21,P.A. Bolzano,2
2020-07-27 17:00:00,22,P.A. Trento,1
2020-07-27 17:00:00,1,Piemonte,4
2020-07-27 17:00:00,16,Puglia,3
2020-07-27 17:00:00,20,Sardegna,0
2020-07-27 17:00:00,19,Sicilia,3
2020-07-27 17:00:00,9,Toscana,8
2020-07-27 17:00:00,10,Umbria,0
2020-07-27 17:00:00,2,Valle d'Aosta,0
2020-07-27 17:00:00,5,Veneto,16
2020-07-28 17:00:00,13,Abruzzo,1
2020-07-28 17:00:00,17,Basilicata,0
2020-07-28 17:00:00,18,Calabria,5
2020-07-28 17:00:00,15,Campania,29
2020-07-28 17:00:00,8,Emilia-Romagna,20
2020-07-28 17:00:00,6,Friuli Venezia Giulia,0
2020-07-28 17:00:00,12,Lazio,10
2020-07-28 17:00:00,7,Liguria,3
2020-07-28 17:00:00,3,Lombardia,53
2020-07-28 17:00:00,11,Marche,11
2020-07-28 17:00:00,14,Molise,0
2020-07-28 17:00:00,21,P.A. Bolzano,2
2020-07-28 17:00:00,22,P.A. Trento,0
2020-07-28 17:00:00,1,Piemonte,12
2020-07-28 17:00:00,16,Puglia,4
2020-07-28 17:00:00,20,Sardegna,6
2020-07-28 17:00:00,19,Sicilia,19
2020-07-28 17:00:00,9,Toscana,3
2020-07-28 17:00:00,10,Umbria,0
2020-07-28 17:00:00,2,Valle d'Aosta,10
2020-07-28 17:00:00,5,Veneto,24
2020-07-29 17:00:00,13,Abruzzo,4
2020-07-29 17:00:00,17,Basilicata,0
2020-07-29 17:00:00,18,Calabria,3
2020-07-29 17:00:00,15,Campania,19
2020-07-29 17:00:00,8,Emilia-Romagna,28
2020-07-29 17:00:00,6,Friuli Venezia Giulia,3
2020-07-29 17:00:00,12,Lazio,34
2020-07-29 17:00:00,7,Liguria,20
2020-07-29 17:00:00,3,Lombardia,46
2020-07-29 17:00:00,11,Marche,17
2020-07-29 17:00:00,14,Molise,1
2020-07-29 17:00:00,21,P.A. Bolzano,5
2020-07-29 17:00:00,22,P.A. Trento,4
2020-07-29 17:00:00,1,Piemonte,14
2020-07-29 17:00:00,16,Puglia,10
2020-07-29 17:00:00,20,Sardegna,2
2020-07-29 17:00:00,19,Sicilia,18
2020-07-29 17:00:00,9,Toscana,17
2020-07-29 17:00:00,10,Umbria,0
2020-07-29 17:00:00,2,Valle d'Aosta,2
2020-07-29 17:00:00,5,Veneto,42
2020-07-30 17:00:00,13,Abruzzo,4
2020-07-30 17:00:00,17,Basilicata,0
2020-07-30 17:00:00,18,Calabria,7
2020-07-30 17:00:00,15,Campania,16
2020-07-30 17:00:00,8,Emilia-Romagna,35
2020-07-30 17:00:00,6,Friuli Venezia Giulia,13
2020-07-30 17:00:00,12,Lazio,18
2020-07-30 17:00:00,7,Liguria,13
2020-07-30 17:00:00,3,Lombardia,88
2020-07-30 17:00:00,11,Marche,8
2020-07-30 17:00:00,14,Molise,0
2020-07-30 17:00:00,21,P.A. Bolzano,6
2020-07-30 17:00:00,22,P.A. Trento,3
2020-07-30 17:00:00,1,Piemonte,10
2020-07-30 17:00:00,16,Puglia,3
2020-07-30 17:00:00,20,Sardegna,0
2020-07-30 17:00:00,19,Sicilia,39
2020-07-30 17:00:00,9,Toscana,11
2020-07-30 17:00:00,10,Umbria,0
2020-07-30 17:00:00,2,Valle d'Aosta,0
2020-07-30 17:00:00,5,Veneto,112
2020-07-31 17:00:00,13,Abruzzo,5
2020-07-31 17:00:00,17,Basilicata,3
2020-07-31 17:00:00,18,Calabria,4
2020-07-31 17:00:00,15,Campania,9
2020-07-31 17:00:00,8,Emilia-Romagna,36
2020-07-31 17:00:00,6,Friuli Venezia Giulia,3
2020-07-31 17:00:00,12,Lazio,18
2020-07-31 17:00:00,7,Liguria,4
2020-07-31 17:00:00,3,Lombardia,77
2020-07-31 17:00:00,11,Marche,21
2020-07-31 17:00:00,14,Molise,1
2020-07-31 17:00:00,21,P.A. Bolzano,15
2020-07-31 17:00:00,22,P.A. Trento,2
2020-07-31 17:00:00,1,Piemonte,21
2020-07-31 17:00:00,16,Puglia,2
2020-07-31 17:00:00,20,Sardegna,10
2020-07-31 17:00:00,19,Sicilia,16
2020-07-31 17:00:00,9,Toscana,14
2020-07-31 17:00:00,10,Umbria,1
2020-07-31 17:00:00,2,Valle d'Aosta,0
2020-07-31 17:00:00,5,Veneto,117
2020-08-01 17:00:00,13,Abruzzo,5
2020-08-01 17:00:00,17,Basilicata,0
2020-08-01 17:00:00,18,Calabria,3
2020-08-01 17:00:00,15,Campania,10
2020-08-01 17:00:00,8,Emilia-Romagna,56
2020-08-01 17:00:00,6,Friuli Venezia Giulia,7
2020-08-01 17:00:00,12,Lazio,18
2020-08-01 17:00:00,7,Liguria,16
2020-08-01 17:00:00,3,Lombardia,55
2020-08-01 17:00:00,11,Marche,5
2020-08-01 17:00:00,14,Molise,2
2020-08-01 17:00:00,21,P.A. Bolzano,8
2020-08-01 17:00:00,22,P.A. Trento,0
2020-08-01 17:00:00,1,Piemonte,16
2020-08-01 17:00:00,16,Puglia,20
2020-08-01 17:00:00,20,Sardegna,6
2020-08-01 17:00:00,19,Sicilia,10
2020-08-01 17:00:00,9,Toscana,6
2020-08-01 17:00:00,10,Umbria,6
2020-08-01 17:00:00,2,Valle d'Aosta,0
2020-08-01 17:00:00,5,Veneto,46
2020-08-02 17:00:00,13,Abruzzo,2
2020-08-02 17:00:00,17,Basilicata,1
2020-08-02 17:00:00,18,Calabria,1
2020-08-02 17:00:00,15,Campania,7
2020-08-02 17:00:00,8,Emilia-Romagna,49
2020-08-02 17:00:00,6,Friuli Venezia Giulia,10
2020-08-02 17:00:00,12,Lazio,17
2020-08-02 17:00:00,7,Liguria,6
2020-08-02 17:00:00,3,Lombardia,38
2020-08-02 17:00:00,11,Marche,8
2020-08-02 17:00:00,14,Molise,2
2020-08-02 17:00:00,21,P.A. Bolzano,3
2020-08-02 17:00:00,22,P.A. Trento,4
2020-08-02 17:00:00,1,Piemonte,15
2020-08-02 17:00:00,16,Puglia,8
2020-08-02 17:00:00,20,Sardegna,4
2020-08-02 17:00:00,19,Sicilia,7
2020-08-02 17:00:00,9,Toscana,9
2020-08-02 17:00:00,10,Umbria,2
2020-08-02 17:00:00,2,Valle d'Aosta,1
2020-08-02 17:00:00,5,Veneto,45
2020-08-03 17:00:00,13,Abruzzo,9
2020-08-03 17:00:00,17,Basilicata,0
2020-08-03 17:00:00,18,Calabria,0
2020-08-03 17:00:00,15,Campania,4
2020-08-03 17:00:00,8,Emilia-Romagna,34
2020-08-03 17:00:00,6,Friuli Venezia Giulia,0
2020-08-03 17:00:00,12,Lazio,15
2020-08-03 17:00:00,7,Liguria,2
2020-08-03 17:00:00,3,Lombardia,25
2020-08-03 17:00:00,11,Marche,0
2020-08-03 17:00:00,14,Molise,2
2020-08-03 17:00:00,21,P.A. Bolzano,6
2020-08-03 17:00:00,22,P.A. Trento,2
2020-08-03 17:00:00,1,Piemonte,13
2020-08-03 17:00:00,16,Puglia,9
2020-08-03 17:00:00,20,Sardegna,2
2020-08-03 17:00:00,19,Sicilia,3
2020-08-03 17:00:00,9,Toscana,10
2020-08-03 17:00:00,10,Umbria,1
2020-08-03 17:00:00,2,Valle d'Aosta,0
2020-08-03 17:00:00,5,Veneto,22
2020-08-04 17:00:00,13,Abruzzo,3
2020-08-04 17:00:00,17,Basilicata,0
2020-08-04 17:00:00,18,Calabria,2
2020-08-04 17:00:00,15,Campania,2
2020-08-04 17:00:00,8,Emilia-Romagna,42
2020-08-04 17:00:00,6,Friuli Venezia Giulia,5
2020-08-04 17:00:00,12,Lazio,17
2020-08-04 17:00:00,7,Liguria,5
2020-08-04 17:00:00,3,Lombardia,44
2020-08-04 17:00:00,11,Marche,2
2020-08-04 17:00:00,14,Molise,0
2020-08-04 17:00:00,21,P.A. Bolzano,6
2020-08-04 17:00:00,22,P.A. Trento,2
2020-08-04 17:00:00,1,Piemonte,8
2020-08-04 17:00:00,16,Puglia,7
2020-08-04 17:00:00,20,Sardegna,2
2020-08-04 17:00:00,19,Sicilia,10
2020-08-04 17:00:00,9,Toscana,11
2020-08-04 17:00:00,10,Umbria,2
2020-08-04 17:00:00,2,Valle d'Aosta,0
2020-08-04 17:00:00,5,Veneto,20
2020-08-05 17:00:00,13,Abruzzo,19
2020-08-05 17:00:00,17,Basilicata,1
2020-08-05 17:00:00,18,Calabria,2
2020-08-05 17:00:00,15,Campania,8
2020-08-05 17:00:00,8,Emilia-Romagna,47
2020-08-05 17:00:00,6,Friuli Venezia Giulia,9
2020-08-05 17:00:00,12,Lazio,12
2020-08-05 17:00:00,7,Liguria,7
2020-08-05 17:00:00,3,Lombardia,138
2020-08-05 17:00:00,11,Marche,6
2020-08-05 17:00:00,14,Molise,1
2020-08-05 17:00:00,21,P.A. Bolzano,5
2020-08-05 17:00:00,22,P.A. Trento,1
2020-08-05 17:00:00,1,Piemonte,21
2020-08-05 17:00:00,16,Puglia,23
2020-08-05 17:00:00,20,Sardegna,9
2020-08-05 17:00:00,19,Sicilia,21
2020-08-05 17:00:00,9,Toscana,11
2020-08-05 17:00:00,10,Umbria,2
2020-08-05 17:00:00,2,Valle d'Aosta,0
2020-08-05 17:00:00,5,Veneto,41
2020-08-06 17:00:00,13,Abruzzo,15
2020-08-06 17:00:00,17,Basilicata,0
2020-08-06 17:00:00,18,Calabria,2
2020-08-06 17:00:00,15,Campania,5
2020-08-06 17:00:00,8,Emilia-Romagna,58
2020-08-06 17:00:00,6,Friuli Venezia Giulia,7
2020-08-06 17:00:00,12,Lazio,18
2020-08-06 17:00:00,7,Liguria,13
2020-08-06 17:00:00,3,Lombardia,118
2020-08-06 17:00:00,11,Marche,9
2020-08-06 17:00:00,14,Molise,0
2020-08-06 17:00:00,21,P.A. Bolzano,12
2020-08-06 17:00:00,22,P.A. Trento,4
2020-08-06 17:00:00,1,Piemonte,22
2020-08-06 17:00:00,16,Puglia,7
2020-08-06 17:00:00,20,Sardegna,3
2020-08-06 17:00:00,19,Sicilia,30
2020-08-06 17:00:00,9,Toscana,17
2020-08-06 17:00:00,10,Umbria,3
2020-08-06 17:00:00,2,Valle d'Aosta,1
2020-08-06 17:00:00,5,Veneto,58
2020-08-07 17:00:00,13,Abruzzo,39
2020-08-07 17:00:00,17,Basilicata,21
2020-08-07 17:00:00,18,Calabria,7
2020-08-07 17:00:00,15,Campania,15
2020-08-07 17:00:00,8,Emilia-Romagna,54
2020-08-07 17:00:00,6,Friuli Venezia Giulia,4
2020-08-07 17:00:00,12,Lazio,20
2020-08-07 17:00:00,7,Liguria,9
2020-08-07 17:00:00,3,Lombardia,69
2020-08-07 17:00:00,11,Marche,21
2020-08-07 17:00:00,14,Molise,1
2020-08-07 17:00:00,21,P.A. Bolzano,4
2020-08-07 17:00:00,22,P.A. Trento,4
2020-08-07 17:00:00,1,Piemonte,37
2020-08-07 17:00:00,16,Puglia,11
2020-08-07 17:00:00,20,Sardegna,3
2020-08-07 17:00:00,19,Sicilia,27
2020-08-07 17:00:00,9,Toscana,13
2020-08-07 17:00:00,10,Umbria,6
2020-08-07 17:00:00,2,Valle d'Aosta,4
2020-08-07 17:00:00,5,Veneto,183
2020-08-08 17:00:00,13,Abruzzo,12
2020-08-08 17:00:00,17,Basilicata,1
2020-08-08 17:00:00,18,Calabria,4
2020-08-08 17:00:00,15,Campania,5
2020-08-08 17:00:00,8,Emilia-Romagna,44
2020-08-08 17:00:00,6,Friuli Venezia Giulia,6
2020-08-08 17:00:00,12,Lazio,20
2020-08-08 17:00:00,7,Liguria,4
2020-08-08 17:00:00,3,Lombardia,76
2020-08-08 17:00:00,11,Marche,3
2020-08-08 17:00:00,14,Molise,0
2020-08-08 17:00:00,21,P.A. Bolzano,5
2020-08-08 17:00:00,22,P.A. Trento,1
2020-08-08 17:00:00,1,Piemonte,31
2020-08-08 17:00:00,16,Puglia,9
2020-08-08 17:00:00,20,Sardegna,0
2020-08-08 17:00:00,19,Sicilia,28
2020-08-08 17:00:00,9,Toscana,23
2020-08-08 17:00:00,10,Umbria,10
2020-08-08 17:00:00,2,Valle d'Aosta,2
2020-08-08 17:00:00,5,Veneto,63
2020-08-09 17:00:00,13,Abruzzo,16
2020-08-09 17:00:00,17,Basilicata,0
2020-08-09 17:00:00,18,Calabria,0
2020-08-09 17:00:00,15,Campania,22
2020-08-09 17:00:00,8,Emilia-Romagna,69
2020-08-09 17:00:00,6,Friuli Venezia Giulia,7
2020-08-09 17:00:00,12,Lazio,38
2020-08-09 17:00:00,7,Liguria,7
2020-08-09 17:00:00,3,Lombardia,71
2020-08-09 17:00:00,11,Marche,16
2020-08-09 17:00:00,14,Molise,0
2020-08-09 17:00:00,21,P.A. Bolzano,7
2020-08-09 17:00:00,22,P.A. Trento,2
2020-08-09 17:00:00,1,Piemonte,38
2020-08-09 17:00:00,16,Puglia,9
2020-08-09 17:00:00,20,Sardegna,6
2020-08-09 17:00:00,19,Sicilia,29
2020-08-09 17:00:00,9,Toscana,61
2020-08-09 17:00:00,10,Umbria,7
2020-08-09 17:00:00,2,Valle d'Aosta,0
2020-08-09 17:00:00,5,Veneto,58
2020-08-10 17:00:00,13,Abruzzo,7
2020-08-10 17:00:00,17,Basilicata,0
2020-08-10 17:00:00,18,Calabria,2
2020-08-10 17:00:00,15,Campania,14
2020-08-10 17:00:00,8,Emilia-Romagna,39
2020-08-10 17:00:00,6,Friuli Venezia Giulia,0
2020-08-10 17:00:00,12,Lazio,38
2020-08-10 17:00:00,7,Liguria,10
2020-08-10 17:00:00,3,Lombardia,31
2020-08-10 17:00:00,11,Marche,2
2020-08-10 17:00:00,14,Molise,0
2020-08-10 17:00:00,21,P.A. Bolzano,1
2020-08-10 17:00:00,22,P.A. Trento,1
2020-08-10 17:00:00,1,Piemonte,20
2020-08-10 17:00:00,16,Puglia,26
2020-08-10 17:00:00,20,Sardegna,2
2020-08-10 17:00:00,19,Sicilia,32
2020-08-10 17:00:00,9,Toscana,8
2020-08-10 17:00:00,10,Umbria,5
2020-08-10 17:00:00,2,Valle d'Aosta,1
2020-08-10 17:00:00,5,Veneto,20
2020-08-11 17:00:00,13,Abruzzo,3
2020-08-11 17:00:00,17,Basilicata,1
2020-08-11 17:00:00,18,Calabria,11
2020-08-11 17:00:00,15,Campania,23
2020-08-11 17:00:00,8,Emilia-Romagna,19
2020-08-11 17:00:00,6,Friuli Venezia Giulia,3
2020-08-11 17:00:00,12,Lazio,23
2020-08-11 17:00:00,7,Liguria,11
2020-08-11 17:00:00,3,Lombardia,68
2020-08-11 17:00:00,11,Marche,4
2020-08-11 17:00:00,14,Molise,0
2020-08-11 17:00:00,21,P.A. Bolzano,1
2020-08-11 17:00:00,22,P.A. Trento,2
2020-08-11 17:00:00,1,Piemonte,26
2020-08-11 17:00:00,16,Puglia,20
2020-08-11 17:00:00,20,Sardegna,20
2020-08-11 17:00:00,19,Sicilia,89
2020-08-11 17:00:00,9,Toscana,22
